Timestamp,Voltage,Position,Velocity
427.117053,4.000000,-5304.203125,0.000000
427.136772,4.000000,-5304.203125,0.000000
427.156546,4.000000,-5304.131836,4.566406
427.176932,4.000000,-5303.968262,11.164063
427.197226,4.000000,-5303.645508,19.791016
427.216778,4.000000,-5303.168457,27.382813
427.236626,4.000000,-5302.576172,31.380859
427.256809,4.000000,-5301.922852,33.164063
427.276565,4.000000,-5301.253418,34.210938
427.296673,4.000000,-5300.573242,34.005859
427.316595,4.000000,-5299.898438,34.638672
427.336796,4.000000,-5299.898438,34.638672
427.356663,4.000000,-5299.177734,34.890625
427.376716,4.000000,-5297.830566,34.947266
427.396639,4.000000,-5297.137207,34.957031
427.416691,4.000000,-5296.449219,34.750000
427.436688,4.000000,-5295.725586,35.052734
427.456611,4.000000,-5295.066895,34.640625
427.476700,4.000000,-5294.377930,34.779297
427.496642,4.000000,-5293.688965,34.626953
427.516583,4.000000,-5293.001465,34.533203
427.536673,4.000000,-5292.310547,34.742188
427.556688,4.000000,-5291.623535,34.654297
427.577093,4.000000,-5290.873047,34.630859
427.596571,4.000000,-5290.214844,34.689453
427.616679,4.000000,-5289.556152,34.904297
427.636639,4.000000,-5288.833496,34.998047
427.658546,4.000000,-5288.144531,35.042969
427.676558,4.000000,-5287.491211,34.380859
427.696629,4.000000,-5286.766602,34.736328
427.716552,4.000000,-5286.109863,34.710938
427.736716,4.000000,-5285.419434,34.642578
427.756676,4.000000,-5284.731445,34.470703
427.776617,4.000000,-5284.009766,34.324219
427.796669,4.000000,-5283.321289,34.814453
427.816741,4.000000,-5282.634277,34.818359
427.836626,4.000000,-5282.634277,34.818359
427.856623,4.000000,-5281.284180,34.910156
427.876713,4.000000,-5280.597656,34.679688
427.896617,4.000000,-5279.873047,34.804688
427.916706,4.000000,-5279.217773,34.818359
427.936629,4.000000,-5278.526855,34.660156
427.956682,4.000000,-5277.807129,35.025391
427.976753,4.000000,-5277.150391,34.853516
427.996676,4.000000,-5276.458984,34.802734
428.016543,4.000000,-5275.769531,34.861328
428.036669,4.000000,-5275.078613,34.830078
428.056555,4.000000,-5274.391113,34.759766
428.076626,4.000000,-5274.391113,34.759766
428.096753,4.000000,-5274.391113,34.759766
428.116638,4.000000,-5272.325195,34.621094
428.136747,4.000000,-5271.604980,34.646484
428.156614,4.000000,-5270.946289,34.617188
428.176703,4.000000,-5270.257324,34.712891
428.196663,4.000000,-5269.566406,34.455078
428.216641,4.000000,-5268.879395,35.078125
428.236731,4.000000,-5268.188965,34.583984
428.256542,4.000000,-5267.498535,34.292969
428.276947,4.000000,-5266.810547,34.873047
428.296555,4.000000,-5266.121094,34.632813
428.316607,4.000000,-5265.430664,34.849609
428.336586,4.000000,-5264.742188,34.759766
428.356675,4.000000,-5264.053223,34.548828
428.376654,4.000000,-5263.364746,34.728516
428.396743,4.000000,-5262.644043,34.429688
428.416666,4.000000,-5261.955078,34.667969
428.436756,4.000000,-5261.297363,34.292969
428.456549,4.000000,-5260.607422,34.757813
428.476879,4.000000,-5259.921387,34.906250
428.496579,4.000000,-5259.198242,34.875000
428.516595,4.000000,-5258.541504,34.613281
428.536759,4.000000,-5257.849121,35.056641
428.556589,4.000000,-5257.164551,34.880859
428.576734,4.000000,-5257.164551,34.880859
428.596824,4.000000,-5256.410645,34.912109
428.616765,4.000000,-5255.092773,34.708984
428.636706,4.000000,-5254.372070,34.830078
428.656629,4.000000,-5253.716797,34.765625
428.676774,4.000000,-5253.024414,34.427734
428.696567,4.000000,-5252.334961,35.076172
428.716564,4.000000,-5251.644531,34.562500
428.736598,4.000000,-5250.960938,34.486328
428.756780,4.000000,-5250.266602,34.865234
428.776759,4.000000,-5249.576660,34.707031
428.796589,4.000000,-5248.888672,35.033203
428.816641,4.000000,-5248.167969,34.638672
428.836805,4.000000,-5248.167969,34.638672
428.856895,4.000000,-5246.787109,34.970703
428.877634,4.000000,-5246.129395,34.929688
428.896759,4.000000,-5245.412109,34.878906
428.916681,4.000000,-5244.754883,34.310547
428.936678,4.000000,-5244.064453,34.572266
428.956564,4.000000,-5243.343750,34.416016
428.976598,4.000000,-5242.687012,34.732422
428.996613,4.000000,-5241.994629,34.615234
429.016592,4.000000,-5241.306641,34.628906
429.036663,4.000000,-5240.616699,34.822266
429.056604,4.000000,-5239.926758,34.546875
429.076786,4.000000,-5239.926758,34.546875
429.096746,4.000000,-5239.926758,34.546875
429.116762,4.000000,-5237.859863,34.937500
429.136573,4.000000,-5237.137695,34.896484
429.156570,4.000000,-5236.479980,34.662109
429.176604,4.000000,-5235.760742,34.837891
429.196712,4.000000,-5235.071777,34.544922
429.216598,4.000000,-5234.412598,34.875000
429.236762,4.000000,-5233.726074,34.488281
429.256629,4.000000,-5233.033691,34.744141
429.276626,4.000000,-5232.346191,35.001953
429.297513,4.000000,-5231.625488,34.960938
429.316712,4.000000,-5230.971191,34.509766
429.336709,4.000000,-5230.971191,34.509766
429.356595,4.000000,-5230.971191,34.509766
429.376629,4.000000,-5228.898438,34.769531
429.396607,4.000000,-5228.179688,34.849609
429.416548,4.000000,-5227.523926,34.667969
429.436638,4.000000,-5226.830566,35.044922
429.456672,4.000000,-5226.143066,35.121094
429.476669,4.000000,-5225.452637,34.929688
429.496647,4.000000,-5224.761230,34.925781
429.516663,4.000000,-5224.073242,34.734375
429.536659,4.000000,-5223.384277,34.656250
429.556656,4.000000,-5222.661621,34.787109
429.576672,4.000000,-5222.661621,34.787109
429.596613,4.000000,-5221.943848,34.734375
429.616573,4.000000,-5220.625488,34.699219
429.636718,4.000000,-5219.937012,34.599609
429.656752,4.000000,-5219.246582,34.724609
429.676619,4.000000,-5218.529297,34.515625
429.697191,4.000000,-5217.837891,34.910156
429.716539,4.000000,-5217.180176,34.787109
429.736684,4.000000,-5216.492188,34.500000
429.756718,4.000000,-5215.800293,34.906250
429.776585,4.000000,-5215.114746,34.554688
429.796601,4.000000,-5214.421875,34.755859
429.816709,4.000000,-5213.734863,34.609375
429.836891,4.000000,-5213.044922,34.769531
429.856573,4.000000,-5212.353516,34.361328
429.876718,4.000000,-5211.633789,35.029297
429.896752,4.000000,-5210.977051,34.642578
429.916619,4.000000,-5210.254883,34.761719
429.936579,4.000000,-5209.597168,34.603516
429.956687,4.000000,-5208.906738,34.986328
429.976851,4.000000,-5208.215820,34.966797
429.996699,4.000000,-5207.529297,34.582031
430.016863,4.000000,-5206.841797,35.029297
430.036582,4.000000,-5206.150879,34.992188
430.056801,4.000000,-5205.460938,34.833984
430.076780,4.000000,-5205.460938,34.833984
430.096665,4.000000,-5204.048828,34.685547
430.116607,4.000000,-5203.361816,34.759766
430.136585,4.000000,-5202.671875,34.955078
430.156712,4.000000,-5201.983887,34.599609
430.176672,4.000000,-5201.327148,34.763672
430.196613,4.000000,-5200.638184,34.808594
430.216647,4.000000,-5199.914063,34.914063
430.236551,4.000000,-5199.260742,34.847656
430.256678,4.000000,-5198.534668,34.298828
430.276712,4.000000,-5197.847168,35.044922
430.296560,4.000000,-5197.187500,34.947266
430.316650,4.000000,-5196.501465,34.568359
430.336758,4.000000,-5196.501465,34.568359
430.356718,4.000000,-5195.812012,34.882813
430.376696,4.000000,-5194.430664,34.482422
430.396582,4.000000,-5193.710449,34.914063
430.416616,4.000000,-5193.053711,34.396484
430.436761,4.000000,-5192.362305,35.265625
430.456647,4.000000,-5191.676270,34.679688
430.476625,4.000000,-5190.987793,34.529297
430.496733,4.000000,-5190.294434,34.753906
430.516619,4.000000,-5189.604980,34.812500
430.537024,4.000000,-5188.916016,34.990234
430.556557,4.000000,-5188.229492,34.751953
430.576851,4.000000,-5188.229492,34.751953
430.596829,4.000000,-5188.229492,34.751953
430.616566,4.000000,-5186.158691,34.724609
430.636823,4.000000,-5185.437500,34.773438
430.656727,4.000000,-5184.746582,35.001953
430.676780,4.000000,-5184.059082,34.480469
430.696628,4.000000,-5183.401367,34.912109
430.716810,4.000000,-5182.710449,34.765625
430.736603,4.000000,-5182.020508,34.623047
430.756637,4.000000,-5181.301270,34.708984
430.776745,4.000000,-5180.641113,34.685547
430.796613,4.000000,-5179.953613,34.750000
430.816609,4.000000,-5179.264648,34.800781
430.836885,4.000000,-5179.264648,34.800781
430.856696,4.000000,-5179.264648,34.800781
430.876563,4.000000,-5177.884766,34.886719
430.897580,4.000000,-5176.476074,34.548828
430.916631,4.000000,-5175.817383,35.001953
430.937073,4.000000,-5175.099121,34.892578
430.956718,4.000000,-5174.441406,34.853516
430.976733,4.000000,-5173.749023,34.814453
430.996915,4.000000,-5173.058594,34.662109
431.016597,4.000000,-5172.338379,34.638672
431.036687,4.000000,-5171.678223,34.695313
431.056554,4.000000,-5170.958984,34.699219
431.076643,4.000000,-5170.958984,34.699219
431.096863,4.000000,-5170.958984,34.699219
431.116786,4.000000,-5168.923340,34.777344
431.136560,4.000000,-5168.200684,34.726563
431.156687,4.000000,-5167.543945,34.599609
431.176572,4.000000,-5166.852539,35.222656
