Timestamp,Voltage,Position,Velocity
66.850956,-0.000000,0.013916,0.000000
66.870007,-0.009526,0.013916,0.000000
66.890189,-0.019617,0.013916,0.000000
66.910056,-0.029550,0.013916,0.000000
66.930127,-0.039586,0.013916,0.000000
66.950143,-0.049594,0.013916,0.000000
66.971216,-0.060130,0.013916,0.000000
66.990860,-0.069952,0.013916,0.000000
67.010189,-0.079617,0.013916,0.000000
67.030242,-0.089643,0.013916,0.000000
67.051055,-0.100050,0.013916,0.000000
67.071367,-0.110205,0.013916,0.000000
67.089639,-0.119342,0.013916,0.000000
67.109914,-0.129479,0.013916,0.000000
67.129707,-0.139375,0.013916,0.000000
67.151095,-0.150070,0.013916,0.000000
67.170443,-0.159744,0.013916,0.000000
67.190106,-0.169575,0.013916,0.000000
67.210566,-0.179805,0.013916,0.000000
67.229970,-0.189507,0.013916,0.000000
67.250171,-0.199607,0.013672,-0.025391
67.270297,-0.209671,0.013184,-0.019531
67.290164,-0.219604,0.013184,0.000000
67.310458,-0.229751,0.013184,0.000000
67.330251,-0.239648,0.013184,0.000000
67.350229,-0.249637,0.013184,0.000000
67.370245,-0.259645,0.013184,0.000000
67.390019,-0.269531,0.012939,0.000000
67.410016,-0.279530,0.012695,-0.007813
67.430291,-0.289668,0.012451,0.000000
67.450362,-0.299703,0.012207,-0.015625
67.470526,-0.309785,0.011475,-0.054688
67.490300,-0.319672,0.010742,-0.029297
67.510631,-0.329838,0.009521,-0.066406
67.529905,-0.339475,0.008789,-0.025391
67.550124,-0.349584,0.007813,-0.019531
67.570158,-0.359601,0.007080,-0.011719
67.590118,-0.369581,0.006348,-0.050781
67.610189,-0.379617,0.005859,-0.011719
67.629759,-0.389402,0.005371,-0.009766
67.650517,-0.399780,0.004883,-0.011719
67.669883,-0.409464,0.004395,-0.009766
67.689917,-0.419480,0.003906,-0.005859
67.710229,-0.429637,0.003418,0.000000
67.729855,-0.439450,0.003174,0.000000
67.750093,-0.449569,0.003174,0.000000
67.770257,-0.459651,0.003174,0.000000
67.789809,-0.469427,0.003174,0.000000
67.810139,-0.479592,0.003174,0.000000
67.829877,-0.489460,0.003174,0.000000
67.850207,-0.499626,0.003174,0.000000
67.870186,-0.509615,0.002930,-0.015625
67.890350,-0.519697,0.002686,0.000000
67.910402,-0.529723,0.002441,-0.027344
67.930585,-0.539814,0.001953,-0.007813
67.950526,-0.549785,0.001465,-0.029297
67.970857,-0.559950,0.000732,-0.017578
67.991651,-0.570348,0.000000,-0.039063
68.010906,-0.579975,-0.001221,-0.042969
68.030699,-0.589872,-0.002686,-0.089844
68.051753,-0.600399,-0.004395,-0.074219
68.070081,-0.609563,-0.006104,-0.046875
68.092619,-0.620832,-0.007568,-0.068359
68.109870,-0.629457,-0.008301,-0.031250
68.129867,-0.639456,-0.008545,-0.015625
68.151070,-0.650057,-0.008545,0.000000
68.169935,-0.659489,-0.008545,0.000000
68.190247,-0.669646,-0.008545,0.000000
68.210170,-0.679607,-0.008545,0.000000
68.229778,-0.689411,-0.008545,0.000000
68.250275,-0.699660,-0.008545,0.000000
68.269957,-0.709501,-0.008545,0.000000
68.290009,-0.719527,-0.008789,0.000000
68.310043,-0.729543,-0.008789,0.000000
68.330114,-0.739579,-0.008789,-0.003906
68.350167,-0.749606,-0.009033,-0.005859
68.369830,-0.759437,-0.009277,-0.042969
68.390346,-0.769695,-0.010254,-0.039063
68.410510,-0.779777,-0.011475,-0.095703
68.429784,-0.789414,-0.013428,-0.099609
68.450077,-0.799560,-0.015381,-0.107422
68.469852,-0.809448,-0.017578,-0.109375
68.490312,-0.819678,-0.019531,-0.156250
68.509975,-0.829510,-0.022705,-0.146484
68.530399,-0.839722,-0.025879,-0.207031
68.551305,-0.850175,-0.030029,-0.193359
68.570318,-0.859681,-0.034668,-0.242188
68.590965,-0.870005,-0.039795,-0.248047
68.610813,-0.879928,-0.045654,-0.308594
68.629975,-0.889510,-0.051514,-0.318359
68.651883,-0.900464,-0.057861,-0.353516
68.669728,-0.909386,-0.064453,-0.349609
68.689762,-0.919403,-0.071289,-0.361328
68.710427,-0.929735,-0.078369,-0.341797
68.729848,-0.939446,-0.085937,-0.375000
68.749957,-0.949500,-0.093506,-0.394531
68.770009,-0.959527,-0.101563,-0.416016
68.790136,-0.969590,-0.110352,-0.443359
68.809966,-0.979505,-0.118896,-0.474609
