Timestamp,Voltage,Position,Velocity
42.833247,10.000000,478.583008,-0.353516
42.853485,10.000000,478.579590,-0.037109
42.874113,10.000000,478.626465,2.015625
42.893330,10.000000,478.714844,6.365234
42.913902,10.000000,478.905762,11.291016
42.933454,10.000000,479.185059,16.201172
42.953136,10.000000,479.557129,20.738281
42.973485,10.000000,480.014648,24.724609
42.993834,10.000000,480.559570,29.056641
43.013238,10.000000,481.181152,33.556641
43.033068,10.000000,481.881836,36.292969
43.053194,10.000000,482.684082,40.345703
43.072839,10.000000,483.479492,43.259766
43.092984,10.000000,484.370605,47.097656
43.113018,10.000000,485.327148,49.865234
43.132941,10.000000,486.335938,52.517578
43.153012,10.000000,487.400879,55.480469
43.173027,10.000000,488.521973,57.519531
43.193117,10.000000,489.684082,60.085938
43.213299,10.000000,490.906250,61.802734
43.232888,10.000000,492.162109,64.751953
43.253015,10.000000,493.466797,66.958984
43.272882,10.000000,494.813477,68.482422
43.293157,10.000000,496.205078,71.160156
43.312969,10.000000,497.636719,73.357422
43.333689,10.000000,499.098633,74.042969
43.352740,10.000000,500.598633,76.384766
43.372941,10.000000,502.125977,76.990234
43.392975,10.000000,503.687500,79.912109
43.413324,10.000000,505.259766,79.953125
43.433135,10.000000,506.873535,81.683594
43.453411,10.000000,508.499023,82.224609
43.473463,10.000000,510.147461,83.435547
43.493275,10.000000,511.823242,85.089844
43.513680,10.000000,513.501465,84.701172
43.533472,10.000000,515.193848,86.216797
43.553543,10.000000,516.979004,85.820313
43.573485,10.000000,518.606445,86.017578
43.594483,10.000000,520.304199,85.826172
43.613757,10.000000,522.025879,86.162109
43.633494,10.000000,523.740234,87.335938
43.652860,10.000000,525.458496,86.685547
43.672950,10.000000,527.178223,86.810547
43.693856,10.000000,528.902832,86.464844
43.713111,10.000000,530.625000,86.912109
43.733089,10.000000,532.351563,86.945313
43.752975,10.000000,534.084473,86.642578
43.773046,10.000000,535.792480,87.392578
43.793247,10.000000,537.517090,86.441406
43.812947,10.000000,539.238770,87.095703
43.833463,10.000000,540.958984,86.855469
43.852903,10.000000,542.679199,87.212891
43.873086,10.000000,544.398926,86.615234
43.893305,10.000000,546.123047,87.169922
43.913989,10.000000,547.850098,87.097656
43.935340,10.000000,549.562988,86.693359
43.953185,10.000000,551.288086,86.896484
43.973033,10.000000,553.007324,86.498047
43.992937,10.000000,554.732910,86.871094
44.012804,10.000000,556.451660,86.921875
44.032987,10.000000,558.177734,86.738281
44.053039,10.000000,559.974609,86.890625
44.073240,10.000000,561.617676,87.107422
44.093144,10.000000,563.331055,86.601563
44.113104,10.000000,565.054688,86.628906
44.133658,10.000000,566.779785,86.738281
44.153265,10.000000,568.502930,86.724609
44.173540,10.000000,570.223145,87.056641
44.193815,10.000000,571.943359,86.810547
44.213367,10.000000,573.658203,86.552734
44.233401,10.000000,575.388184,86.978516
